demo,crt,diff_demo_crt_s,fp_demo_crt,rme,diff_demo_rme_s,fp_demo_rme,fp_crt_rme,answers,diff_answers_s,method
uHW90dx1SGT6Bj5hlnYwH90PokZKR5X5,2S7wCCSzhrc_aYTXX-qklNc_YWc8hgyY,0.8050003051757812,True,9PgcifSD_9jJCjAuFX0o9PmfA_k9u3mC,0.6680002212524414,True,True,H0Wy-nwYEATEYba9NcEbYuLmE9Caysii,1.8899998664855957,hungarian
LchVx5Dea6sshM8L1aziCuqi-mN3QgAI,Q_00H34YCW7qsBpF7Ow6zFyg1pSy5zdf,0.8480000495910645,True,GGf_J9DnLsZFjEsMYG2xlN0OFevj4BAp,0.0009999275207519531,True,True,27F7Uy_tycXRIcYHzZSbamjb1jBV8sSn,0.3859999179840088,hungarian
gmlbXmovcTEGpQMuHdrOeXInioKcMqCz,XUBATsUrqfDHfgwz1Gr9XBameyNmxPWL,0.6649999618530273,True,lHVYQnWZqjahJLViYgPawbLNg96hXB4i,0.03900003433227539,True,True,P8Lr9OweQg7pkRwlk0ZAD5SmmW0Vjh9Z,0.684999942779541,hungarian
OhULWl5XCqtqcm-r4uQnoKHODnM4dzDT,iA-K0uIJxclQ3ajmoO-7ElM4r3s80lyC,0.4270000457763672,True,FSnJW35GND0IsaqOHROQe34T8L5zBkBs,0.3230001926422119,True,True,pNa_W3P8rmfjXxdnG4CkyCS4VvMBxV9f,3.059000015258789,hungarian
8OUA0vCzt_0WGJ_ADMsaI8pVvfzPFrNY,pyM_QG7hhqN1veMQfnMvgqLS4K9JZbSO,0.7710001468658447,True,hyGsNQkjrBlNmP6gv6zo1jN3vYxytVnG,0.2760000228881836,True,True,TdO-Ch8FTUon0wxmigaLv4oWKFA5C6Ui,0.755000114440918,hungarian
F89B-ndYtxlBDmlrKB034_NT7Y3QwWY1,YegeDISpXJerRQJRfPjlwm46LlCow106,0.4960000514984131,True,weRWkNgsh7ARdYgXP23zqIKB3ughQ5yE,0.8209998607635498,True,True,Dt_605ogAgSOaIc6GTflWjkladNJGEi_,0.4200000762939453,hungarian
2p9BV1SZBNzLlCWHg0RTh_naHLX18bAR,HRZ3v1d99Y_7Ws4ZrgShMKkNHltGGo7T,1.190999984741211,True,8iaq4m_0mM4xUDUgY_e5454Y10DQ8GM9,0.307999849319458,True,True,OXHe53SPgaG9Dje2BToHuGQXVm99e_lb,3.36899995803833,hungarian
WzK72XbZKWIwoyeCYzYFdYtnjdbcYYVI,tHL9CiRf22C8SiSm8EdSBVJEXZwohpgi,0.17300009727478027,True,tKjiB7p-XnIB6oQh-zuJZ8VGKQ-ykSz8,0.9800000190734863,True,True,ZEpe9Ls3UqRdM7hOVFfpG-AY4Y5EsjfJ,0.7170000076293945,hungarian
wYLO-AAYomF4aHkjtpDYdvY4QBVc-WWi,pHpuXt10dLJeXzJDNVPDaWpnZ5f3rHSB,0.44099998474121094,True,w_1O4qopkYIRap3Jz0w-8QI6K1xCTu7c,0.5540001392364502,True,True,JuH-UeLxh9Uk-aZ0GJrRJ9XFNPW6_emu,1.0880000591278076,hungarian
mwT0KdHZyZj0H39sj6-TWMF8nD95MH_2,lVkxxCJpFSCLjLdvnGk_Ipjcih8hdvTm,0.5499999523162842,True,aM7xzkYaCMiHIDnEwVSp0ypUJ9bdK4OH,0.06000018119812012,True,True,vxlKHXKOyl7NrHSJ6egutam5_-6aCQ6k,0.940000057220459,hungarian
ng8zQIKAApcm1ef1lKDxNS2lGXww3wy5,ZzaLnWZPaBwF0yDeo-ic8GmpDpfLOp5e,0.06999993324279785,True,ls4Z4f1aGp9ksx--u0RJ-mZQiMDEookJ,0.3660001754760742,True,True,iPgHOOct41ZOoRu8InK3CY9wcGUW5lj1,2.8519999980926514,hungarian
Fkt425Yh3b_qeQLTutvRg1lG6Om9Pwpv,kDWxVSrhAr77g5xjYaLW5S8Ek-dkAQ44,1.1140000820159912,True,TmgVitKuvLcvgRkdgwRbq4BOz7wcq30v,1.2089998722076416,True,True,R950CzFPhkQO-yTovE7KQVB9cFkhK-Q3,2.5390000343322754,hungarian
yLLT8fwUKed5a9UXXPkz2j00PfB5_F2p,k9EnZ-bUpVMVzZNGyFTTGLMECUmDYRuN,0.6549997329711914,True,0f43av2DV2b19yia1vk_4TBvxzU_dBZW,1.1010000705718994,True,True,Nxmw6NnTsDm6vpAJymqfnl8W5Y0gT9xc,0.6590001583099365,hungarian
fay9vRLyDDsMxQqdB_B3qRMhgiZcxDqX,Oz2ML060m_GHWZ2iUmRonXwjUoljrdPU,0.22699999809265137,True,s3S7NI_7MKxULKGjFhSBOEiHoeRYiqJO,0.05900001525878906,True,True,GiXzPX2bwez1r4BY2o20Elw1xVN26jKr,1.0150001049041748,hungarian
kQrqmdLArUZuSJaHByDmCHHTrsDE6Zfq,S3OpvSZ0u8pC-6l3BZPVajCID9vbYSe1,0.15800023078918457,False,O55cJe0dne_iwCoptK9Z7rB-PY-CB77y,0.0820002555847168,False,False,_u0dGROuTs8y_mPogQmpUybYUrHe3v9z,2.2190001010894775,hungarian
A3mgIFIkvIZqWsA9Ki19yugf3LcOlrHu,NAiJb33SOr6LE3soiEegUijg6-ryJiaV,0.45799970626831055,True,2gRCGcJDBGAO-7GJVQCm6vGwMv04QkBY,0.23099970817565918,True,True,pmS7rYWI_7dSqXjmJC7H9bLmGkGyGiaF,0.6559998989105225,hungarian
F6yNcTHqTsioDYraQL6DgkgaULig08Yi,3Mpbyo5HPNUGT322V73G2ZvR2qtEFfvx,0.7390000820159912,True,m0ss1GxB394GOy1uzsKpMd_SFMTxcMC2,0.004000186920166016,True,True,GQ7haWBl50yrJ741O0MCTLrqmahNYe2V,0.30900001525878906,hungarian
VwyLsRNVLkuZPNO736f3MkRi2Ae6z3Ky,m1YXRmhRRZDdPty4e70KIQTjtM7E_Ilb,0.2609999179840088,True,gZah_Fw23nGbBYNZAz0OA5U3URDi-mXX,1.3609998226165771,True,True,XHRm5ON6VdM9roNVfG_ddkl9KE5Q-O2S,1.8870000839233398,hungarian
RhsNcMcmjhd6V1gFpOoWLN6QNcOHil9C,L2Ns8-PNhVwF4NtkOK8JqdkJ2QZI78gN,0.4180002212524414,True,I4qO_3PqsLrP1LCkYFi0KzqmLyooa0bl,0.026999950408935547,True,True,wfWVqPP4VMOPhK6O5jrmW8RIItHK4PQI,3.9699997901916504,hungarian
PnqYAEACJzmYME4m8anHDy69q3-5Zw6b,EWv1iP3CibCFdo3uGOlVxEICFaMGY90z,1.2490003108978271,True,x734QOsMWgN2OhQbaONplvjKo5n37Jjw,0.5320000648498535,True,True,Xi3U-yHZ_sPSYZCgP7U9-CI36pD3VVkQ,2.7619998455047607,hungarian
VYFZ1aZe3h4Xru8EivqmImUOxHuANtJp,K_ALsNlLNTyA97X0Nli5kGN2SQi7udg0,0.3299999237060547,True,eOHQURRhWgJsTJlw_pgRGj5Kryj4ErNP,0.012000083923339844,True,True,OUqXa4jJuI5jBCGI9Q7RGmFe7tVxiMdz,2.115000009536743,hungarian
kzeaviMWjcLDCMm1a9vERs0bMCzpBxRa,dLEzpXX_8ME4H_ODJPEwTzK8X1o22Hkc,0.5490002632141113,False,e6meYIdRIEHtCi_REA_4cJusxxbFviwE,0.006999969482421875,False,False,_cUMELz8YE80pk68yvI1nbAuapjD6kvV,0.1529998779296875,hungarian
ApzSCdSEHJ3Me4EVykojflHS_7MeJ8gS,GaF-BP0QNAAi8xlZ22qfC2jUf0LCJthQ,0.5320000648498535,True,ViLVTsQz1WdPMWBT4qOfV2_VPg3JsR9m,0.00800013542175293,True,True,hplnIOjkrwLidj-uScbnvVUwsOblTLjQ,0.6080000400543213,hungarian
QFc5guDcwVsIckhuC1lH6U-Qx2M0EVGJ,_-OWxSF0VGvMMKPh6MAybTbnAKdRT4o3,0.4609999656677246,True,kTs-v4X2aBMzBDQJ1FBQpnogITi8qF8T,0.812999963760376,True,True,d0AzD5gyJTsVQy_Y4Q1q3_d3-aHjo5IZ,0.5850000381469727,hungarian
YQKchwiCfz6MzM5AMzDuDNldXbPhuQHC,PtMVv2emh8zIPmFPiNBl5v8iS04KBP9Y,0.29400014877319336,True,RI_YgfD_TbxHSImSmT2j7FwviwciV3qo,0.7780001163482666,True,True,eSaDW21DzR5FuV2-SuEGV1K9kU-dla5t,0.2560000419616699,hungarian
75K6xy2cpuDiy9CIEu2XZ-vkeMD4KhdZ,mrD9AOrEmjrT-YxOufG1RiZvQ-z50ZEU,0.6700000762939453,True,QpuFVi-YJVqMvL6fj8_upOaK4aCZHHbq,0.046000003814697266,True,True,tOfnkeT_-RM2LNwk7sTKf2rU9YT77rl5,0.4739999771118164,hungarian
LMm8HONmvf9ky-_VX9_5LzgHLYt7v8sC,83hsAAbg-iSYQwzVDAsy58adg0ocz_FH,1.001999855041504,True,_fevkGHohk1kmYxb9HWRVFR9gAJRNqUU,1.0420000553131104,True,True,gNVvDmbdjVf2AduHQGjd9HPTOUVj70Lg,0.30499982833862305,hungarian
aw64hpgn44r9cI86GZCwIvxBlnpmSc4o,8sVSS9Gt0lC00gITPO3XpWTPKVn9NG3B,0.19300007820129395,True,vkADd9x89KIriAa8hoIk5qYhnlmWnbJP,0.29200005531311035,True,True,xMXUyclJ6EJnwL6XBPqFte-PBkR5NBuq,0.6080000400543213,hungarian
B5kqc5RW5-hHY3PEC6QI9STNJihRZ7Ji,qGZ1nJqYTtyBiY-vniZG6YHiZGVFGpAZ,0.0279998779296875,True,dCEok4NTYge9F15ewmwNdHBmq5XBLmtm,0.2839999198913574,True,True,NpIX1dIEHfxdF5qN62uBo1-LepFtIM7v,0.06399989128112793,hungarian
XOll1KDzbZJsVHTqt7h7vJY6Tb8_h73t,wjDYPZuu8lj6x91B8WSmDHfNQ53w3T0v,0.7020001411437988,False,5vsx6CW9IVoWiRRRuK72shhIUKlfBCwz,0.18800020217895508,False,False,QTfLBEGP_9GNh3USl5yCZlK03czLESNB,0.880000114440918,hungarian
ye79JplNYfhOkepQ3NCrRrXbssfLb97v,iJ9OHms7xq7ew9n7EtE4wq4NMcuRhcDt,0.032000064849853516,True,5yT3ivKsFI8u1JQe1WUmYaUbWkXpLPfk,0.4179999828338623,True,True,C-QmKcs-NXjIw5H8zkSWWZuaZyvDVt6G,0.20300006866455078,hungarian
NHvEuD4Dl327KPB-GI5Zz0p5kSnfMX9n,BkwZl8_78KNvDSy6bq-oaAWaocmI3P09,1.8700001239776611,True,QBd36DTFdRczE7zBLdPRVpo3GEcymY_C,2.193000316619873,True,True,MigKHeEZucFZD5JJXIJf9BjLWw47SmoE,1.0130000114440918,hungarian
AxlIJlAR5I_coqBUNUBOsHcV5lpmyhGC,aqZbOK0yg8oPuHcfJbGee9ooa6YKtaQo,0.3659999370574951,True,kJJkBDj9rU6sGAgLFa0j13bIYxtsiXeb,0.03500008583068848,True,True,VvQ3YhRSStrhaD1Fbab-HsSoYmAo2vq9,0.6489999294281006,hungarian
lTXxIdzZI94jYoDOEkSAn45avqkM6oqP,0eUPr689O_Bd3TerZUekrkYd5cvZU729,0.8629999160766602,True,UncpTddLuc7zs3Qx6DlnWAFbspXLnx-S,0.44099974632263184,True,True,imMAxn9tes0wZaIV1YuyWhbQ9Gu79l8O,0.9869999885559082,hungarian
AegWWAHqLXISFhH_pO3nAGWxBW3FFBuR,KRh83gNd7yg88ZV8S3v0R9PKNDrFHTs4,0.10800004005432129,True,el--IJDk5QV7bWf6C6KNJsupcAaENFPG,0.1509997844696045,True,True,-427FurHt0mRYUP0p1FJBj4wHCnoHTfF,0.0969998836517334,hungarian
uDZeVwS9GZYKStUNDqbd5vYhsEcDtCxd,yE2yzFgcAFp32uwtuKbhiuJMLx2LsDRc,0.08799982070922852,True,xaL1FmRMUEdHgBM_6PoPGSmpRwY6ZtZJ,0.13699984550476074,True,True,8ZqOQjAiPBRm2Ob4ZcQikjDCazA8rznb,2.6710000038146973,hungarian
cQQoQ4FUHTTcM_GQdLsFUW_sxwga0THY,U56q1cY5E7-wYjj1CJ3S6CL9yAfhcjPp,1.1530001163482666,True,yLGbQE0AEC3p0n7SL078Fq6m_lPTAYG5,0.312000036239624,True,True,FXnZ0LMc7Igjym_wLtSNM5qihnH3n_Bx,4.361999988555908,hungarian
nZxGw631tGgKqx2XWxre1diK4EJi5PPt,YQzqMUTcsbcYMB5_aeeDkMpQJ-9gzC7i,0.5270001888275146,True,Pw6iuPGh4YG7z4z4i9BNHT3JkmCDcaO-,0.9190001487731934,True,True,nwAmNwOdad-67LAPEj-nk2BNQjBvYfwf,1.3599998950958252,hungarian
cXXnGmfwqNSicLgi4obaQPaHqWv0CbKL,4POifo4HA6lioMDOUzz7saxNyGmYxd1l,0.3379998207092285,True,fsUWrrS4VwqZ0gTTVSopjLQern-GOEU9,0.18400001525878906,True,True,5-tzC33rMzvi6No764p34srP8f_zdcyq,4.1539998054504395,hungarian
_BxR6gw0tkfloQaCuoNfWDB03PthQJqZ,NsMZ-cqVsqQymD20zQcs-dUSpWF7XAhw,0.16199994087219238,True,aI1avZTxqBcCieFXhrKMHbDJMoGkZPJK,0.4089999198913574,True,True,sHE95VY5q0S73Tid2aLUKXQQCCRwzH3m,0.5929999351501465,hungarian
LbHt3wgEnaVWfxo7G3eax_aueO8diD4m,P2hY0FFa-rUwE_TRDqddJgjqr2IV6ZO5,0.3510000705718994,True,JMbxkvHrN42jMuHzp4DY4sElk_aKVTnk,0.4930002689361572,True,True,S0gN3OPFGiR7P0T2yU6HgPMu7yuUEWhL,3.4800000190734863,hungarian
kCkO1B5vqFl7OxJ00NMyieG9CrWzSs2d,oRRS31uoOULnHLkmI234N2eHCd4560wT,0.6989996433258057,True,WzhRG8FdqvD9xNQulCTh_cbhRgJL11HF,0.2220001220703125,True,True,h39eqcku64dIhCKxz1q3K-sumjOy9er1,1.7849998474121094,hungarian
2_sOoslnsx5x6qADwKfHb7xy8iXnYFAd,1h0k7_LZfW_Ftefi4DvcxGZ25mce1LyT,0.5959999561309814,True,gxMZdxbbSL7soP_fh-y9KYCYiiOKnQLf,0.5270001888275146,True,True,Ka3MMOO8SHy69hjWWByZF9Mbo31J7J_S,0.8450000286102295,hungarian
rVTCwRo1-0uh-jmaFeT_Il06BPZJBT7g,MWc1r-rsCm5onD2yM1bdo0NceaeMEhl7,0.5250003337860107,True,-gbsFR4jNUTb3aOwKY-z2emzhIm-6ubJ,0.1659996509552002,True,True,UPsoohD2YI3-7JBHGU9P4Wy-cTovrU8X,3.632999897003174,hungarian
OM2aH4hLYNwqMgI2TwCjTkH30GqbXzTP,jvI3pLT10FEuwmGATQ9nyE6nlz-Ldbc-,0.999000072479248,True,qL3q6GYr-1BrBygdvaOTBk7ZC-f40blB,1.1319999694824219,True,True,VdfxaiYeQACpWRyFM3IHtYKlmxf9o6G6,0.6440000534057617,hungarian
oTX6cDWeFFHte-_UVvHRueqJ4fgfs_lt,KqKYquzzHCocQDV6FLuPD-3Ri1_qxKd4,0.4219999313354492,True,K2Vb2tyoi--bIbtLmVqSMxmwu0S7XU80,0.8769998550415039,True,True,dy-RArhKcX-kRfoti0m2Ny525yUE-T0Q,0.33500003814697266,hungarian
etol74L3bNZqkh9Cza0Vm3KQy7g0dgQG,hqcnr3eNAMHCUx1G7o0-bBHXHCbLRqop,0.29600000381469727,True,wndlmqmVFFtAdwpF7m23wf_1FFsSc9cU,0.4649999141693115,True,True,sEUljH3YeMIuf0-gDSMs1uGOiV0Wsctl,1.4950001239776611,hungarian
Sgxr8JUrmogiy7YUwcAnxrxphfoyKstn,VCcDu0mOKm0BKP3BwLasSOLKFWO3TeLs,0.26599979400634766,True,q4GaHE_5CxV3bmBvF-Bix8HBC4iknwDc,0.3039999008178711,True,True,P7hmOaU76dde2waJbdoSoapj8ox5nXTL,0.11999988555908203,hungarian
jEc-4IarN4EzGAEYEJJ2rUpvF4_Dyfzj,E0Fimnc__LLhppDu0v00AazM7hpwQu8h,1.1299998760223389,True,7lxEKDRheU25hwdAgWHR2Z2Ohmo6IfZv,0.7979998588562012,True,True,AV4XIcksZYZyzTsVqe6sXuZ9mBZVwYAl,2.927999973297119,hungarian
8JK5a8sX1OG7FaGK5WDlOPmXQNbLidS3,T7zWp67TcHgng8leXMg_QfeALViAED06,0.31599974632263184,True,a2jzMrI2gr79y0jrB4clDVnYWLN9d088,0.01399993896484375,True,True,j2Q-xGtN7xegcESQhXypnwU3yovbN06C,0.48199987411499023,hungarian
4tvlgI6xFZPo8CO5iEa_RLsuOkKIVWpE,WPqy_7liJQulTLf3JbtOsZdP_8gQATu0,0.8900001049041748,True,seNhO_pPoAL99Ger72QBn1udhUlwCCvX,1.003000020980835,True,True,HLzXwZzEwQ0pZKH4WqMnw8Ylm2YnkAth,0.5180001258850098,hungarian
kZKZi5wncutKVB6-QdBzFkBWwdO0zNx1,AKj3UJAZqpJoZpkjATKxHTiDu3waahZN,0.11800003051757812,True,Zvbm9XFF2iv1gEzkn-zsVhv1K0gT9AyM,0.4649999141693115,True,True,bZH7SjlzqWNXvm1UlmRjnBcvcmCKQpEN,0.3789999485015869,hungarian
OZdIQz6u-XHSHQt9pZ_aPLfjjY39nno_,vfgO0zdyfVd2UPikiGyZH40RE3chSCJW,0.2069997787475586,True,rZyUbWXaPyP_JFyqOWIGBTboi9Hc1-n1,0.6549997329711914,True,True,i8LhclYp4q674NMCB1oTqFL_ceXuEyBI,0.3580000400543213,hungarian
i4gssK7NGbWV6uUqjmRz9IZlowpF-0gb,-n9iBZlYGWvmKeYVHcs4WcCZyML0dHMj,0.565000057220459,True,aR8au59Yi8fomaTiF4R37XCLLpMzZ9eA,0.1419999599456787,True,True,zrbPCEvY78c6a7aBRyOdIxSw69IT83gh,0.44300007820129395,hungarian
qEtV-tepRnFbbE2nFJblKsvpuBjBp9oA,-XJa0tiDfksXJKFYvEIXOIdYySe3hCJJ,0.809999942779541,True,qK72td49evuh0V5bs0DO9JsLhrpvk8G3,0.7469997406005859,True,True,B8LcDF0VatS7NCb8-d4J2NW0QKYum0hz,3.2079999446868896,hungarian
leoG2-4FW6hLr-bZWq_BcZ7fM3CszivQ,P8h0eX4xyCd6y4csqjw689Tofmy0QVFD,0.07800006866455078,True,v05s8nId2sS9cl2Oar3vjxiy_Ni6F-WT,0.2609999179840088,True,True,9pm9364XsvYDQzrV_ahG1cdO2CmjoFSw,0.41499996185302734,hungarian
3q6NzLjaa7Oj8kLWCmj7M9hwKDEw60ck,wi9ynbrh7u6PC5pKgUOssMcgLvZi1ha-,0.6769998073577881,True,Z_gpQVMirfsRf_gHB4VAc0hnFOoSW8jG,0.23799967765808105,True,True,cpta_7AbkAJtSBXm2mP7N7PiSkKIABMW,0.6679999828338623,hungarian
d2hukKGlRXAslHYvJcNdL5aw_g85zCmH,phpu4k1MAYTaS8qbcC_sIAVzBA5Fkufz,0.03899979591369629,True,lADz4Zd97Pn3o85Fa3myj-_4PsFeFttg,0.29399991035461426,True,True,qvSlQEg0t7pd2zwlc3n7d4kT0cq97AVi,0.7070000171661377,hungarian
GAYScIthNy02i72AiLQovqQzE2ZGWkjY,WdwVV_EeH4v7TFOpP8DMuXeKOTqzeALz,0.12000012397766113,True,50iCk8gxVCy_jcCTJRawxTF3WYytcyNv,0.4459998607635498,True,True,_72TOi_GogtSQGw9ENge8POpH5pjl7-0,1.9560000896453857,hungarian
Mvc_F-Qk83M3ock2Fau2WVQEKdFmflEX,Zem2oV4BGE-D0t9KkdL4zcQfj76nbFv7,0.557999849319458,True,5HdAzObPliA-eKSu0QalMwX2ViBFRzJH,0.5929999351501465,True,True,xvhlgQHpj-ri_rkXWbpFuYFh3EK5mAEn,0.4030001163482666,hungarian
gOSbD63ZQqlbBFfBufyB7EwzHnrx4dPV,drGHCK6Z6HQISi1jjFW1Lq1PZeG7tw_u,0.024000167846679688,False,VipwtZxrPuavmdIDcnkvM9zvVjDTzx73,0.31099987030029297,False,False,VBW-fZU2AQF7k6hjfjloAwe3oQjAqc-b,0.09799981117248535,hungarian
nwHNZODGQ66Xc4WCRvMfUASrSBrEUEJA,Hob693XFhAWovE_63ZAZFkKcqvR06kf8,0.39100003242492676,True,dSRjsG-cf8FNFesM0t9eEfffZYKA5kKJ,0.1919999122619629,True,True,E_Q_wtkAc5crdM8XFSJ0vvDX2M_u3FaG,1.7999999523162842,hungarian
oD5dc43ZPfnHy5krDYJx4Co52WaMoGC8,yKWDi1gp31Ua25b4eSYzsUnJ0qSDjpNi,0.43199992179870605,True,5Oqh1Q_0VvXIrn1qtJPWZE2QuBRKnJnP,0.7780001163482666,True,True,5jE-RiYy3dC2SJHFMabk1P1ABGpGwrMU,1.4630000591278076,hungarian
VOsgnPqve719HXefZkApzEmDU8yrKMOx,RVB9Qtj18xqVY3vPBPqE57jEaBwn03MR,0.556999921798706,True,4EZJv871oLXdXoB3Z8_2Bx3Mwmy4RHWQ,0.20799994468688965,True,True,Q1DYRVo6Pi3AH34lnrkLABfo2SKhd8m2,0.3880000114440918,hungarian
NA-fHiIHT-lMIKz2OzmE5mo-sHPEjBHM,ZHxPv2dz8vN76EiYb4mjPf4bXwtVyjhT,0.9899997711181641,True,xMHNWVINkLSa4FgHn3tGtkT0ybvDTPxU,0.43199992179870605,True,True,ZNUXHMrnsYC5ZgHNGAe4-HpG07NGp21r,0.3430001735687256,hungarian
i7cntHx9sn-jtRVmm8VcgxsjKan5Ic1b,Eta1US06ZdWOWDUOBfxUoZJoC9N5cJ7r,0.8279995918273926,True,X_IUIryjipa0DXnZTmPHZ5fvMcjnZ1lW,0.3249998092651367,True,True,XBGbAFgVE9T19bjLCyGDnUYlEGFtn4GU,3.454000234603882,hungarian
gD2NmO-GllliJwGeLnekz2BREjlMmWY5,eScrfJa1yhKQboyHFLZMYR1OcJjgC0Pb,0.21499991416931152,True,QDiHP0udcqJbe381lydaWDKAeDG91-c8,0.6600000858306885,True,True,S1NvDP9FKOy-PX0-5PlGXbmRt1Ze_Bh8,0.06599998474121094,hungarian
1PETxfmGNvbbqgj9aYZ8GpXc_BPuYhFl,boSaSn-OuzdxgIZQbbxY4NzkZHdIcU08,0.9739999771118164,True,GwEULgGEbk4ykbWHxHbUSr3z9wQZIvSe,0.13899993896484375,True,True,DNIpnrC5ppE96myrFJhQP_jzBLSYZZmZ,3.2309999465942383,hungarian
LP79xkmW7V3A0tH0-teAQF-AXrFnTSWs,7kQWr62fy_GH2St1mX-tQRVPo2WQz00s,0.5629997253417969,True,vaeIGr1hzliQfllt_aOJXXis5dDRz2e4,1.0769999027252197,True,True,9oAYJoz99ohlF5MfPCA46foE4riJzZ84,0.25500011444091797,hungarian
nJruiZ3FXFlRXSd6hYcQ0FALjHZ_HNw-,L8FPlFmEf9DvG7nWKmK_RUQaB98zdUrw,0.15699982643127441,True,79I4qgpX_VmjnD5IyyYbg1ROg1JADZyi,0.24499988555908203,True,True,lPtJJ_GvdmwrV-BOnZGRun9px9_aW9SH,0.4230000972747803,hungarian
uItygJdiJGXtOwF9dxCeGfcOBJaJo-84,sjFkL9bgVWg8Pke3Y4ht4cTSG7sen4tj,0.03000020980834961,True,UeFC2bE9O1rM4u830EHSzGy8ON5aavMD,0.21199965476989746,True,True,M9h158Wqy5vVzSYtpvLVUy_No_yJCllz,3.368000030517578,hungarian
OasrvPeo1qHhr4jZEfK8L_56nxpyxLeg,18NymuHx5VGam36tS3wX5jWiUXSkn-zy,0.5800001621246338,True,gHP5gFmIOBmFA3m4R1k2zSyPVx5Wmaox,0.5080001354217529,True,True,h0_z_Cj_itkRojQ6bAOM7uSzbO2OOUBY,1.4529998302459717,hungarian
BPSFp9Aw6ayb3T6zMKLGINs1Q_v9P1nc,8ei07CuqseMFBxgDvNOpU4fsAhBa3oxJ,1.4539997577667236,True,M9tcaB-xrnVaVnZYgoqqU1EX8zWx1x8c,1.4019997119903564,True,True,f9Nny52UYimp_Fr11wDi7bVuqXW9Q6LG,2.499000072479248,hungarian
RT5c40ak5swJ5WZbtKTQ58qsux3MleiY,uD2MvzOST-il0LLlxmbFs7hD6hkqMLeC,0.09200000762939453,True,EFhTLznScnZsGfB5eKhzF3tfT7nTervS,0.4249999523162842,True,True,PTedCym68p5zzz-8hgA9qcnshEGf2gMB,0.5150001049041748,hungarian
wV5gF2puEemlqDf35Y08q9IQ2hYhX-W1,Ka_wYCOdlycewiZi0TBzf0vFICI92YH2,0.15199995040893555,True,GnFfEAUha7qCPiPzeWEtRPMCAFUsOUoh,0.41499996185302734,True,True,7SfAuWvOcUF4zMAxz7RlGJICVohjoe1z,0.26200008392333984,hungarian
0oWWo29Q5mxgaBT9uDVtuW_FsCeiW4t3,foy5cUxsLcvpmFVhQ1NL2l0pwvddyh33,1.7969999313354492,True,Em_1M-kacrnR7UuOWafMXHCu27bNrK9R,1.8070001602172852,True,True,8epXIJ9dUb1U-E7x-iUDWwqCRLag1ukX,3.300999879837036,hungarian
3qEPXVup8nUr1atwaGzPVE0y2s5tmGOd,sXF8WXlXSN3dGr9htazZB9FspJjAZz7N,0.4849998950958252,True,n7NSEaBF-pEC2EvZ0c8wCzCw-hX3Xnfj,0.02200007438659668,True,True,CyKi-eVh5YpWKo0IYhAiJdckPOegxBDs,2.430000066757202,hungarian
iqQuSEAMcBucWce9Yl4HVA5x5T9wN1Jr,DUkzFu4S9dur6Ef4DJmE3jnkJAKIoRd7,0.05900001525878906,True,QT-7u1YQJo2VZyK4owj_W4yhSJgjFz6P,0.4960000514984131,True,True,3xx3rIqhFwuoh9snn7XrTm8t4t_SvBTY,3.2960000038146973,hungarian
a2lNjgHMamFJdqlMzxbnH-pWFGXJlu4c,JXJh_wBf7cR9VPaTz4cGZ1ho-V7dwlh4,0.007999897003173828,True,nMym6Emdfkum17ORCVSR3TBo6HXoIkKB,0.5069999694824219,True,True,UfuFK_52owudv07hR5vWQojdFtEG-fer,0.08800005912780762,hungarian
M8WbIgVHaYiD028VeOTXBy7aGzKdgPp3,LZlKxaHZ_3lp0Bk8MSZc_TltE3UYIM-q,0.06300020217895508,True,oBLF8lbwKq1whNeBpA1W86lySA10v2LN,0.09299993515014648,True,True,bSIW6BZhMN7rnpOFYJbVXJXfqxIbnZFf,3.1529998779296875,hungarian
dTHCkPd-QS4c40nwv12fh3n2zlDGjkdh,Z5npQxoDNUjnWYUX6kYS7OUiLWNdhDhT,0.01900005340576172,True,Vmlmd-o8DHDrPpKObD5zjczE0asIokBX,0.32899999618530273,True,True,2nwipVw1xeRkiqAgrLJA9odSmA4FK1cn,2.499000072479248,hungarian
lIAJi2c2l2d1hs45Ibbs-BVolsU-ge4C,IWGCNQCahdtl6xOAGpZ-J8Hu-P5kPJZT,0.6440000534057617,True,YOu-PoS0VVwATC7NQpZU04VEPcJrn_v4,0.312000036239624,True,True,O5MZsL8gCbZEv-14-Aol9sCwfIAuvucs,1.8389999866485596,hungarian
YWza8JTS8rUK85zDbfFryJRP6m5Ivm4L,T7UrOnEdvDy1AGixHQ5eGD4QW3Z3jcDg,0.02499985694885254,True,lnaDxD5Wstonnv04ltVMguCQqQFZmdVp,0.30100011825561523,True,True,Qs0hn-GA2v6hy-O3MfZnwQLIz8jqeoZm,0.04900002479553223,hungarian
xZvv9mSdnKTNDORu_VmY7pGz1EEgxfZY,OnO1N-0I0L7_wJlEL-SPi90wUssQ2QmA,1.813999891281128,True,lAJrw67v1-rHWRaqZkSXQnte8Im_bNP5,0.5969998836517334,True,True,kDe5MSv4NJ1GECbgPovdk1C35mWovOb6,2.552999973297119,hungarian
V6G9_gXM8Y6lzotznlEfDqtOlctWzQ3o,-5bTnuCZEyhakA2_U-nyQKIVl3sKsR3j,0.38300013542175293,True,7nmUjgBqAV3x_a-cn_4S4HS6rXYdK6U7,0.4240000247955322,True,True,pEyib3rMSYFhZ0VVqSMLShuWp4nog2nx,0.3640000820159912,hungarian
